userId,bookId,rating
1050,2495561,5.0
1273,2495561,5.0
1327,2495561,5.0
1333,2495561,5.0
1352,2495561,5.0
1398,2495561,5.0
1455,2495561,4.0
1746,2495561,3.0
1045,4703427,4.0
1045,668473,4.0
1045,1093111,3.0
1045,613283,4.0
1045,618250,5.0
1045,3649147,4.0
1045,2767052,4.0
1060,2767052,4.0
1086,2767052,4.0
1097,2767052,5.0
1111,2767052,5.0
1122,2767052,4.0
1125,2767052,5.0
1132,2767052,4.0
1154,2767052,4.0
1162,2767052,5.0
1163,2767052,4.0
1181,2767052,4.0
1201,2767052,4.0
1206,2767052,3.0
1209,2767052,5.0
1216,2767052,3.0
1218,2767052,4.0
1219,2767052,5.0
1223,2767052,5.0
1257,2767052,4.0
1273,2767052,4.0
1327,2767052,5.0
1336,2767052,3.0
1352,2767052,4.0
1370,2767052,4.0
1377,2767052,4.0
1407,2767052,5.0
1416,2767052,4.0
1426,2767052,4.0
1572,2767052,2.0
1588,2767052,5.0
1613,2767052,5.0
1617,2767052,5.0
1737,2767052,5.0
1746,2767052,3.0
1784,2767052,4.0
1806,2767052,5.0
1829,2767052,5.0
1950,2767052,4.0
1974,2767052,5.0
1982,2767052,3.0
1994,2767052,4.0
2008,2767052,4.0
2017,2767052,4.0
2030,2767052,3.0
2065,2767052,4.0
1045,1829655,5.0
1045,812769,3.0
1050,812769,4.0
1111,812769,5.0
1120,812769,3.0
1141,812769,4.0
1163,812769,5.0
1187,812769,5.0
1283,812769,3.0
1393,812769,5.0
1416,812769,3.0
1610,812769,3.0
1613,812769,5.0
1626,812769,4.0
1802,812769,4.0
1828,812769,3.0
1845,812769,5.0
1862,812769,3.0
1880,812769,5.0
1899,812769,4.0
1910,812769,5.0
1938,812769,3.0
1965,812769,5.0
2023,812769,4.0
2042,812769,3.0
2086,812769,3.0
1045,2302797,5.0
1163,2302797,5.0
1167,2302797,5.0
1416,2302797,4.0
1829,2302797,4.0
2071,2302797,5.0
1045,3233802,4.0
1045,1042542,5.0
1045,1017777,4.0
1166,1017777,3.0
1045,2294528,5.0
1158,2294528,4.0
1166,2294528,4.0
1336,2294528,5.0
1416,2294528,3.0
1845,2294528,4.0
1046,4020390,5.0
1244,4020390,5.0
1416,4020390,4.0
1626,4020390,5.0
1807,4020390,2.0
2065,4020390,3.0
1046,2266021,1.0
1050,2266021,3.0
1060,2266021,2.0
1111,2266021,4.0
1125,2266021,3.0
1181,2266021,1.0
1223,2266021,3.0
1272,2266021,1.0
1325,2266021,4.0
1356,2266021,3.0
1416,2266021,1.0
1588,2266021,4.0
1602,2266021,5.0
1737,2266021,2.0
1784,2266021,4.0
1806,2266021,5.0
1829,2266021,4.0
1950,2266021,3.0
1046,1516489,4.0
1219,1516489,3.0
1224,1516489,3.0
1880,1516489,4.0
1046,680938,4.0
1060,680938,4.0
1069,680938,5.0
1122,680938,4.0
1150,680938,4.0
1163,680938,3.0
1204,680938,3.0
1219,680938,3.0
1231,680938,3.0
1257,680938,3.0
1349,680938,5.0
1364,680938,4.0
1407,680938,4.0
1416,680938,4.0
1426,680938,5.0
1462,680938,4.0
1507,680938,5.0
1607,680938,3.0
1626,680938,5.0
1651,680938,3.0
1723,680938,4.0
1746,680938,4.0
1814,680938,4.0
1829,680938,5.0
1861,680938,4.0
1880,680938,4.0
1884,680938,4.0
1910,680938,3.0
1982,680938,3.0
2007,680938,4.0
2013,680938,4.0
2023,680938,3.0
2086,680938,1.0
1046,828387,5.0
1244,828387,4.0
1050,1711500,5.0
1060,1711500,3.0
1111,1711500,5.0
1125,1711500,5.0
1150,1711500,3.0
1181,1711500,4.0
1257,1711500,5.0
1273,1711500,5.0
1305,1711500,2.0
1308,1711500,4.0
1325,1711500,4.0
1342,1711500,2.0
1370,1711500,4.0
1379,1711500,5.0
1386,1711500,5.0
1416,1711500,3.0
1426,1711500,3.0
1510,1711500,3.0
1544,1711500,4.0
1572,1711500,3.0
1588,1711500,4.0
1591,1711500,4.0
1613,1711500,5.0
1655,1711500,3.0
1737,1711500,4.0
1784,1711500,5.0
1806,1711500,5.0
1829,1711500,4.0
1884,1711500,5.0
1982,1711500,4.0
2017,1711500,3.0
2065,1711500,3.0
1050,816722,3.0
1113,816722,5.0
1224,816722,2.0
1228,816722,4.0
1283,816722,2.0
1316,816722,3.0
1349,816722,4.0
1393,816722,1.0
1713,816722,3.0
1845,816722,1.0
1889,816722,1.0
1982,816722,1.0
2004,816722,3.0
2042,816722,1.0
2059,816722,2.0
2086,816722,1.0
1050,1158530,3.0
1125,1158530,2.0
1050,2475185,3.0
1318,2475185,4.0
1354,2475185,4.0
1364,2475185,5.0
1845,2475185,4.0
1050,899488,4.0
1097,899488,5.0
1163,899488,4.0
1181,899488,3.0
1292,899488,4.0
1308,899488,4.0
1385,899488,5.0
1597,899488,5.0
1606,899488,5.0
1727,899488,5.0
1845,899488,5.0
1858,899488,5.0
1982,899488,3.0
1050,833091,5.0
1051,2247423,3.0
1051,1393132,1.0
1132,1393132,3.0
1051,910863,4.0
1333,910863,4.0
1455,910863,5.0
1051,1840511,3.0
1209,1840511,3.0
1861,1840511,4.0
1051,2161733,3.0
1071,2161733,3.0
1097,2161733,4.0
1784,2161733,4.0
1051,1139897,1.0
1051,1128253,3.0
1308,1128253,3.0
1417,1128253,5.0
1455,1128253,4.0
1613,1128253,5.0
1051,980456,4.0
1391,980456,3.0
1455,980456,4.0
1051,1833801,2.0
1125,1833801,4.0
1216,1833801,3.0
1218,1833801,2.0
1219,1833801,5.0
1051,633177,2.0
1051,1255118,1.0
1051,2111634,3.0
1125,2111634,4.0
1391,2111634,3.0
1051,653147,2.0
1122,653147,3.0
1308,653147,4.0
1051,2233407,3.0
1134,2233407,4.0
1181,2233407,3.0
1416,2233407,4.0
1737,2233407,3.0
1051,2517439,3.0
1147,2517439,4.0
1051,1222900,1.0
1055,1695841,4.0
1055,873537,5.0
1097,873537,5.0
1219,873537,4.0
1231,873537,4.0
1247,873537,5.0
1257,873537,3.0
1293,873537,5.0
1364,873537,4.0
1381,873537,4.0
1416,873537,3.0
1479,873537,4.0
1502,873537,4.0
1543,873537,3.0
1613,873537,5.0
1715,873537,5.0
2008,873537,4.0
1055,3228917,5.0
1097,3228917,5.0
1132,3228917,4.0
1150,3228917,4.0
1219,3228917,4.0
1224,3228917,3.0
1247,3228917,5.0
1336,3228917,3.0
1364,3228917,5.0
1384,3228917,2.0
1416,3228917,3.0
1479,3228917,5.0
1613,3228917,5.0
1651,3228917,5.0
1715,3228917,5.0
1811,3228917,5.0
1059,618259,1.0
1069,618259,4.0
1097,618259,5.0
1109,618259,4.0
1111,618259,4.0
1122,618259,3.0
1125,618259,5.0
1132,618259,4.0
1150,618259,3.0
1154,618259,4.0
1162,618259,5.0
1166,618259,4.0
1181,618259,4.0
1206,618259,5.0
1216,618259,4.0
1257,618259,4.0
1272,618259,3.0
1292,618259,4.0
1336,618259,3.0
1349,618259,4.0
1381,618259,3.0
1416,618259,3.0
1525,618259,5.0
1618,618259,3.0
1626,618259,5.0
1807,618259,4.0
1861,618259,2.0
1884,618259,4.0
1950,618259,5.0
1994,618259,4.0
2007,618259,5.0
2008,618259,3.0
2013,618259,3.0
2030,618259,3.0
2086,618259,5.0
2088,618259,4.0
1059,2057775,1.0
1224,2057775,4.0
1273,2057775,4.0
1342,2057775,4.0
1364,2057775,5.0
1416,2057775,5.0
1502,2057775,4.0
1060,1191522,3.0
1612,1191522,4.0
1829,1191522,3.0
2008,1191522,3.0
1060,733112,4.0
1060,862160,5.0
1060,1090378,3.0
1219,1090378,4.0
1342,1090378,5.0
1807,1090378,4.0
1060,1656001,5.0
1370,1656001,4.0
1416,1656001,3.0
1784,1656001,2.0
2017,1656001,4.0
2065,1656001,3.0
1060,852594,3.0
1060,840935,3.0
1223,840935,5.0
1257,840935,4.0
1277,840935,4.0
1383,840935,4.0
1588,840935,3.0
1591,840935,3.0
1060,1250158,5.0
1206,1250158,4.0
1400,1250158,5.0
1588,1250158,4.0
1602,1250158,5.0
1651,1250158,4.0
1737,1250158,4.0
1784,1250158,2.0
1880,1250158,2.0
1063,2238280,5.0
1094,2238280,4.0
1111,2238280,4.0
1150,2238280,4.0
1219,2238280,5.0
1262,2238280,4.0
1597,2238280,5.0
1982,2238280,4.0
2002,2238280,5.0
2065,2238280,3.0
1063,2852969,4.0
1092,2852969,5.0
1125,2852969,5.0
1128,2852969,4.0
1133,2852969,5.0
1134,2852969,5.0
1163,2852969,5.0
1325,2852969,5.0
1393,2852969,5.0
1451,2852969,4.0
1502,2852969,5.0
1610,2852969,4.0
1626,2852969,5.0
1746,2852969,5.0
1845,2852969,3.0
1889,2852969,3.0
2004,2852969,2.0
2022,2852969,5.0
2042,2852969,4.0
2059,2852969,4.0
2090,2852969,1.0
1066,1924322,5.0
1066,1572682,4.0
1066,2430392,1.0
1066,837606,3.0
1066,678891,3.0
1066,3213286,3.0
1651,3213286,3.0
1066,2816247,5.0
1145,2816247,4.0
1651,2816247,4.0
1066,2914097,4.0
1223,2914097,3.0
1370,2914097,3.0
1588,2914097,4.0
1651,2914097,3.0
1066,785025,3.0
1125,785025,4.0
1150,785025,3.0
1201,785025,3.0
1588,785025,3.0
1066,1295102,4.0
1066,2392098,5.0
1066,1037637,4.0
1066,954001,4.0
1066,905999,2.0
1066,1251032,4.0
1066,3057431,4.0
1071,3057431,5.0
1097,3057431,5.0
1111,3057431,4.0
1829,3057431,4.0
1994,3057431,4.0
2008,3057431,4.0
1066,837212,4.0
1326,837212,4.0
1069,2330730,4.0
1455,2330730,5.0
1617,2330730,3.0
1829,2330730,5.0
1910,2330730,2.0
1069,906736,1.0
1416,906736,2.0
1602,906736,4.0
1737,906736,4.0
2029,906736,4.0
1069,2753504,3.0
1097,2753504,3.0
1120,2753504,4.0
1125,2753504,1.0
1138,2753504,4.0
1150,2753504,2.0
1163,2753504,3.0
1219,2753504,5.0
1224,2753504,5.0
1342,2753504,4.0
1386,2753504,5.0
1572,2753504,5.0
1746,2753504,3.0
1759,2753504,5.0
1861,2753504,3.0
1875,2753504,2.0
1880,2753504,3.0
2088,2753504,5.0
1071,3292459,2.0
1132,3292459,3.0
1326,3292459,5.0
1071,4711854,3.0
1071,761575,2.0
1391,761575,2.0
1071,4070095,4.0
1257,4070095,4.0
1327,4070095,3.0
1071,4772110,4.0
1880,4772110,3.0
1072,1593813,1.0
1072,938212,5.0
1272,938212,4.0
1819,938212,5.0
1072,692077,5.0
1305,692077,3.0
1746,692077,3.0
2013,692077,3.0
1072,983195,4.0
1111,983195,5.0
1120,983195,4.0
1122,983195,5.0
1141,983195,5.0
1189,983195,5.0
1209,983195,4.0
1218,983195,4.0
1219,983195,2.0
1224,983195,5.0
1272,983195,4.0
1305,983195,2.0
1349,983195,5.0
1364,983195,5.0
1398,983195,4.0
1731,983195,4.0
1819,983195,5.0
2023,983195,3.0
1073,635719,4.0
1079,1820790,3.0
1257,1820790,5.0
1079,2068667,4.0
1079,4054590,5.0
1122,4054590,5.0
1147,4054590,4.0
1167,4054590,4.0
1207,4054590,5.0
1209,4054590,5.0
1216,4054590,5.0
1257,4054590,4.0
1327,4054590,5.0
1333,4054590,3.0
1354,4054590,5.0
1384,4054590,4.0
1398,4054590,5.0
1416,4054590,3.0
1417,4054590,5.0
1466,4054590,5.0
1686,4054590,5.0
2023,4054590,3.0
1083,870741,5.0
1163,870741,4.0
1209,870741,5.0
1223,870741,5.0
1416,870741,3.0
1466,870741,3.0
1829,870741,5.0
2030,870741,4.0
1083,828503,5.0
1163,828503,5.0
1204,828503,4.0
1083,653945,5.0
1167,653945,5.0
1416,653945,3.0
1845,653945,5.0
2042,653945,5.0
2090,653945,3.0
1086,4703581,4.0
1145,4703581,3.0
1216,4703581,4.0
1218,4703581,4.0
1398,4703581,4.0
1455,4703581,5.0
1086,3298088,3.0
1086,4309574,3.0
1086,2086132,4.0
1132,2086132,5.0
1148,2086132,5.0
1086,3188404,3.0
1086,2785070,3.0
1086,4480542,3.0
1158,4480542,3.0
1219,4480542,4.0
1257,4480542,4.0
1326,4480542,3.0
1416,4480542,3.0
1086,1137215,3.0
1455,1137215,2.0
1591,1137215,2.0
1086,3111697,3.0
1086,954674,4.0
1219,954674,3.0
1086,2208007,4.0
1150,2208007,3.0
1181,2208007,4.0
1209,2208007,5.0
1219,2208007,4.0
1257,2208007,5.0
1272,2208007,4.0
1416,2208007,4.0
1974,2208007,1.0
1086,2272880,3.0
1086,879613,2.0
1125,879613,4.0
1086,1662160,3.0
1097,1662160,5.0
1086,765081,3.0
1086,664149,4.0
1086,833422,4.0
1086,622018,4.0
1189,622018,5.0
1349,622018,5.0
1416,622018,4.0
1976,622018,3.0
1086,2460478,3.0
1416,2460478,4.0
1086,989030,4.0
1655,989030,5.0
1086,826097,3.0
1117,826097,5.0
1416,826097,2.0
1417,826097,5.0
1613,826097,5.0
1086,608287,4.0
1187,608287,5.0
1189,608287,4.0
1195,608287,4.0
1417,608287,5.0
1086,826338,4.0
1150,826338,3.0
1187,826338,3.0
1209,826338,5.0
1219,826338,4.0
1386,826338,4.0
1416,826338,3.0
1588,826338,4.0
1612,826338,5.0
1086,2542808,3.0
1455,2542808,4.0
1088,1434105,4.0
1134,1434105,4.0
1383,1434105,4.0
1588,1434105,3.0
1092,843126,5.0
1343,843126,4.0
1416,843126,5.0
1612,843126,3.0
1626,843126,5.0
1746,843126,5.0
1092,2451840,5.0
1109,2451840,4.0
1111,2451840,5.0
1125,2451840,3.0
1150,2451840,4.0
1162,2451840,5.0
1181,2451840,4.0
1206,2451840,3.0
1219,2451840,3.0
1302,2451840,4.0
1416,2451840,4.0
1572,2451840,4.0
1626,2451840,4.0
1982,2451840,4.0
1994,2451840,5.0
1094,2398498,3.0
1097,2578863,5.0
1097,1187138,4.0
1158,1187138,5.0
1163,1187138,3.0
1207,1187138,4.0
1219,1187138,3.0
1333,1187138,3.0
1416,1187138,3.0
1417,1187138,5.0
1455,1187138,4.0
1597,1187138,5.0
1651,1187138,4.0
1784,1187138,4.0
1097,840610,5.0
1097,2465562,5.0
1097,3124744,4.0
1133,3124744,5.0
1145,3124744,4.0
1216,3124744,3.0
1336,3124744,4.0
1416,3124744,2.0
1617,3124744,3.0
1802,3124744,5.0
1829,3124744,3.0
1845,3124744,5.0
2086,3124744,2.0
2090,3124744,5.0
1097,930118,3.0
1097,2319745,5.0
1097,681614,5.0
1097,681941,5.0
1097,1085381,2.0
1097,2527900,5.0
1364,2527900,4.0
1715,2527900,5.0
1097,747746,5.0
1416,747746,3.0
1613,747746,2.0
1097,1179967,5.0
1158,1179967,5.0
1163,1179967,5.0
1207,1179967,5.0
1219,1179967,4.0
1333,1179967,5.0
1398,1179967,5.0
1416,1179967,2.0
1417,1179967,5.0
1455,1179967,5.0
1597,1179967,5.0
1651,1179967,5.0
1737,1179967,4.0
1784,1179967,4.0
1965,1179967,5.0
1097,2343112,3.0
1257,2343112,3.0
1097,2891804,2.0
1125,2891804,5.0
1147,2891804,4.0
1597,2891804,5.0
1784,2891804,3.0
1905,2891804,3.0
1982,2891804,3.0
1097,2370696,5.0
1880,2370696,4.0
1097,1283566,5.0
1097,3276012,4.0
1097,2157743,5.0
1111,2157743,4.0
1125,2157743,4.0
1132,2157743,4.0
1147,2157743,5.0
1218,2157743,3.0
1257,2157743,3.0
1262,2157743,4.0
1398,2157743,5.0
1591,2157743,4.0
1746,2157743,5.0
1755,2157743,3.0
1784,2157743,4.0
1861,2157743,2.0
1905,2157743,4.0
1976,2157743,3.0
1982,2157743,5.0
2017,2157743,4.0
1097,3147367,3.0
1305,3147367,3.0
1097,711901,4.0
1097,1297150,4.0
1097,944288,5.0
1349,944288,5.0
1097,2052892,5.0
1150,2052892,4.0
1231,2052892,3.0
1626,2052892,4.0
1097,1976714,4.0
1097,955975,2.0
1416,955975,3.0
1097,1128178,4.0
1111,1128178,3.0
1125,1128178,5.0
1746,1128178,2.0
1097,923693,2.0
1120,923693,3.0
1151,923693,5.0
1163,923693,4.0
1187,923693,5.0
1195,923693,5.0
1204,923693,5.0
1216,923693,5.0
1354,923693,5.0
1572,923693,3.0
1976,923693,3.0
1097,3015764,4.0
1181,3015764,3.0
1097,3389089,4.0
1097,2714607,4.0
1097,626274,4.0
1097,3321725,3.0
1343,3321725,3.0
1097,853509,5.0
1097,3254246,5.0
1125,3254246,4.0
1133,3254246,3.0
1147,3254246,5.0
1163,3254246,5.0
1181,3254246,5.0
1187,3254246,5.0
1189,3254246,5.0
1204,3254246,4.0
1216,3254246,5.0
1218,3254246,5.0
1224,3254246,4.0
1257,3254246,2.0
1305,3254246,4.0
1308,3254246,3.0
1349,3254246,5.0
1370,3254246,3.0
1416,3254246,3.0
1455,3254246,5.0
1462,3254246,3.0
1471,3254246,5.0
1617,3254246,5.0
1672,3254246,3.0
1746,3254246,5.0
1814,3254246,3.0
1861,3254246,5.0
1862,3254246,5.0
1880,3254246,5.0
2023,3254246,3.0
2065,3254246,4.0
2077,3254246,4.0
1097,2082562,3.0
1125,2082562,4.0
1789,2082562,4.0
1829,2082562,4.0
1097,784848,5.0
1097,854790,4.0
1097,607566,5.0
1145,607566,3.0
1187,607566,5.0
1101,616678,3.0
1611,616678,3.0
1101,1103880,5.0
1109,4078927,3.0
1150,4078927,4.0
1162,4078927,4.0
1206,4078927,5.0
1219,4078927,4.0
1257,4078927,3.0
1325,4078927,4.0
1343,4078927,4.0
1829,4078927,4.0
1109,604025,4.0
1111,604025,3.0
1109,3591262,4.0
1111,3591262,5.0
1150,3591262,4.0
1181,3591262,5.0
1206,3591262,4.0
1219,3591262,4.0
1257,3591262,3.0
1370,3591262,3.0
1416,3591262,4.0
1617,3591262,4.0
1737,3591262,4.0
1982,3591262,5.0
2017,3591262,4.0
1110,678974,2.0
1120,678974,4.0
1133,678974,5.0
1162,678974,2.0
1163,678974,2.0
1187,678974,3.0
1204,678974,5.0
1216,678974,5.0
1341,678974,5.0
1360,678974,5.0
1386,678974,5.0
1416,678974,5.0
1462,678974,4.0
1507,678974,5.0
1527,678974,5.0
1530,678974,3.0
1731,678974,4.0
1746,678974,5.0
1807,678974,4.0
1814,678974,4.0
1828,678974,5.0
2004,678974,5.0
2008,678974,5.0
2042,678974,5.0
1111,1282954,4.0
1982,1282954,3.0
1111,1124499,4.0
1147,1124499,5.0
1223,1124499,4.0
1262,1124499,3.0
1416,1124499,5.0
1982,1124499,4.0
2017,1124499,4.0
2042,1124499,3.0
1111,1491975,3.0
1132,1491975,4.0
1277,1491975,4.0
1982,1491975,4.0
1111,947419,5.0
1163,947419,5.0
1829,947419,4.0
1111,1162022,2.0
1111,2153405,4.0
1262,2153405,5.0
1370,2153405,4.0
1982,2153405,5.0
2017,2153405,4.0
1111,775346,2.0
1220,775346,4.0
1257,775346,2.0
1272,775346,3.0
1746,775346,3.0
1111,2211931,3.0
1111,816552,5.0
1125,816552,4.0
1150,816552,3.0
1219,816552,4.0
1688,816552,4.0
1715,816552,4.0
1111,934378,4.0
1111,1162506,5.0
1120,1162506,3.0
1292,1162506,4.0
1316,1162506,3.0
1416,1162506,4.0
1610,1162506,2.0
1910,1162506,5.0
1111,2509481,4.0
1189,2509481,5.0
1111,3074284,4.0
1125,3074284,4.0
1150,3074284,4.0
1181,3074284,4.0
1273,3074284,5.0
1325,3074284,5.0
1370,3074284,4.0
1386,3074284,5.0
1572,3074284,3.0
1588,3074284,4.0
1715,3074284,4.0
1737,3074284,3.0
1806,3074284,5.0
1829,3074284,4.0
1880,3074284,4.0
1982,3074284,4.0
2065,3074284,4.0
1111,2686103,3.0
1257,2686103,4.0
1370,2686103,4.0
1651,2686103,5.0
1982,2686103,5.0
1111,607639,5.0
1219,607639,4.0
1112,1038926,3.0
2030,1038926,4.0
2052,1038926,5.0
1120,1589254,4.0
1122,1589254,5.0
1133,1589254,3.0
1163,1589254,4.0
1228,1589254,2.0
1257,1589254,4.0
1318,1589254,4.0
1326,1589254,4.0
1416,1589254,5.0
1507,1589254,5.0
1581,1589254,3.0
1613,1589254,5.0
1672,1589254,4.0
1802,1589254,5.0
1807,1589254,3.0
1829,1589254,5.0
1976,1589254,5.0
2004,1589254,5.0
2023,1589254,4.0
2042,1589254,4.0
2044,1589254,4.0
2090,1589254,5.0
1120,760472,3.0
1192,760472,5.0
1219,760472,5.0
1510,760472,5.0
1120,819711,4.0
1393,819711,4.0
2042,819711,5.0
1120,602751,4.0
1219,602751,4.0
1120,1954203,3.0
1151,1954203,5.0
1154,1954203,5.0
1163,1954203,5.0
1253,1954203,4.0
1262,1954203,3.0
1318,1954203,4.0
1349,1954203,4.0
1354,1954203,3.0
1364,1954203,3.0
1386,1954203,5.0
1416,1954203,3.0
1610,1954203,2.0
1613,1954203,2.0
1626,1954203,4.0
1717,1954203,3.0
1807,1954203,4.0
1875,1954203,5.0
1962,1954203,3.0
1982,1954203,5.0
2007,1954203,5.0
2042,1954203,5.0
2059,1954203,5.0
2086,1954203,4.0
2088,1954203,4.0
1120,768496,3.0
1120,818109,5.0
1150,818109,4.0
1151,818109,1.0
1163,818109,4.0
1216,818109,4.0
1219,818109,4.0
1398,818109,4.0
1480,818109,4.0
1545,818109,4.0
1572,818109,5.0
1613,818109,5.0
1717,818109,3.0
1789,818109,4.0
1862,818109,2.0
1121,815721,4.0
1122,888825,5.0
1122,1394486,4.0
1122,976214,3.0
1122,976215,5.0
1122,1394484,4.0
1122,1000392,4.0
1122,877583,5.0
1122,1194302,5.0
1122,3010780,5.0
1216,3010780,3.0
1326,3010780,4.0
1416,3010780,4.0
1910,3010780,4.0
1122,715316,5.0
1122,1325218,5.0
1122,1001564,5.0
1416,1001564,3.0
1655,1001564,5.0
1122,847992,3.0
1182,847992,5.0
1525,847992,3.0
1806,847992,3.0
1122,822603,5.0
1806,822603,5.0
1125,2273751,5.0
1125,1106058,4.0
1257,1106058,3.0
1326,1106058,4.0
1343,1106058,4.0
1982,1106058,4.0
1125,3398625,5.0
1147,3398625,4.0
1162,3398625,3.0
1617,3398625,4.0
1125,1608725,4.0
1166,1608725,4.0
1352,1608725,5.0
1125,2203136,4.0
1189,2203136,4.0
1125,3609760,3.0
1336,3609760,4.0
1784,3609760,4.0
1125,2702704,4.0
1125,1212868,4.0
1125,2832909,3.0
1416,2832909,4.0
1125,4597394,4.0
1125,1357592,4.0
1181,1357592,3.0
1343,1357592,4.0
1588,1357592,4.0
1125,1812457,5.0
1181,1812457,2.0
1216,1812457,2.0
1626,1812457,4.0
1807,1812457,2.0
1982,1812457,3.0
1125,1736739,3.0
1257,1736739,5.0
1789,1736739,5.0
1829,1736739,2.0
1125,3055326,2.0
1162,3055326,5.0
1125,2527206,4.0
1125,609801,3.0
1125,2049640,5.0
1125,623316,5.0
1125,623173,5.0
1125,829959,1.0
1150,829959,3.0
1162,829959,3.0
1163,829959,4.0
1206,829959,4.0
1219,829959,4.0
1398,829959,4.0
1400,829959,4.0
1613,829959,5.0
2088,829959,5.0
1125,1983168,5.0
1416,1983168,4.0
1596,1983168,5.0
1125,3067026,5.0
1125,1241085,5.0
1132,1155030,5.0
1132,723855,5.0
1132,2967316,5.0
1982,2967316,4.0
1132,634407,5.0
1132,836264,5.0
1132,926365,5.0
1187,926365,5.0
1201,926365,5.0
1204,926365,4.0
1257,926365,3.0
1398,926365,3.0
1746,926365,5.0
1132,685456,5.0
1132,1031363,4.0
1163,1031363,3.0
1316,1031363,4.0
1336,1031363,5.0
1416,1031363,5.0
1686,1031363,5.0
1889,1031363,4.0
1910,1031363,4.0
2023,1031363,4.0
2042,1031363,5.0
2047,1031363,4.0
2086,1031363,3.0
2088,1031363,4.0
1132,4374400,3.0
1223,4374400,4.0
1588,4374400,4.0
1829,4374400,4.0
1132,4204732,5.0
1132,3171606,5.0
1343,3171606,3.0
1132,3678651,3.0
1133,1179713,3.0
1393,1179713,4.0
2004,1179713,2.0
2042,1179713,4.0
1133,816084,3.0
1326,816084,3.0
1133,730596,3.0
1717,730596,2.0
2042,730596,3.0
2044,730596,3.0
1133,880529,5.0
1610,880529,2.0
1889,880529,2.0
2042,880529,2.0
1133,795921,5.0
1223,795921,3.0
1416,795921,4.0
1829,795921,4.0
1133,753010,5.0
1305,753010,3.0
1860,753010,4.0
2042,753010,3.0
2086,753010,2.0
1134,1171738,4.0
1134,2685034,4.0
1134,763583,4.0
1134,1162657,3.0
1134,853529,4.0
1134,612401,4.0
2029,612401,5.0
1134,3475054,4.0
1134,2578940,4.0
1134,3475047,4.0
1134,2139956,4.0
1134,3370563,4.0
1134,4447622,4.0
1134,3708690,4.0
1134,2285419,4.0
1134,1244135,4.0
1134,2255114,4.0
1383,2255114,4.0
1134,4517257,4.0
1134,672843,3.0
1134,2403681,2.0
1134,661976,4.0
1134,661975,5.0
1134,1887043,4.0
1134,2238082,3.0
1134,3312430,4.0
1134,1653384,4.0
1134,835108,4.0
1134,1126359,4.0
1134,4615457,4.0
1134,2914002,4.0
1134,3481382,2.0
1134,3435816,4.0
1134,3712764,4.0
1134,3319895,4.0
1134,3337374,4.0
1134,3261627,4.0
1134,2575669,4.0
1134,3663410,4.0
1134,3712794,4.0
1134,3012721,4.0
1134,2424091,4.0
1134,2886315,4.0
1134,3231403,4.0
1134,2933901,4.0
1134,2449962,4.0
1982,2449962,3.0
2029,2449962,5.0
1134,2210633,4.0
1134,2112928,4.0
1134,1609637,4.0
1134,2336565,4.0
1134,1041254,4.0
1134,2001935,5.0
1134,2393695,4.0
1343,2393695,3.0
1134,695991,4.0
1134,2586724,4.0
1134,2261571,4.0
1134,1553990,4.0
1343,1553990,2.0
1134,905736,4.0
1134,2213130,4.0
1257,2213130,4.0
1343,2213130,2.0
1383,2213130,4.0
1588,2213130,4.0
1134,810473,4.0
1134,810472,4.0
1134,810469,4.0
1134,798683,5.0
1134,761668,4.0
1134,636758,4.0
1134,907847,5.0
1134,636784,5.0
1134,604535,4.0
1134,813740,4.0
1134,607885,4.0
1134,709004,4.0
1134,726206,4.0
1134,726204,4.0
1134,615919,3.0
1383,615919,4.0
1134,806026,5.0
1135,3067592,4.0
1163,3067592,4.0
1187,3067592,4.0
1597,3067592,5.0
1845,3067592,3.0
1145,2590136,4.0
1163,2590136,3.0
1145,1194366,5.0
1158,1194366,5.0
1145,1033662,4.0
1416,1033662,2.0
1145,1139231,3.0
1613,1139231,5.0
1145,1081701,3.0
1145,4428988,5.0
1145,1432370,4.0
1370,1432370,3.0
1145,884361,4.0
1416,884361,3.0
1145,1696301,5.0
1257,1696301,5.0
1416,1696301,3.0
1737,1696301,5.0
1145,841868,3.0
1145,2039283,5.0
1145,1002540,5.0
1219,1002540,4.0
1147,760573,4.0
1147,815854,5.0
1147,1052648,2.0
1147,2047408,4.0
1147,716532,5.0
1995,716532,5.0
1147,3437328,4.0
1147,2776789,5.0
1218,2776789,4.0
1327,2776789,3.0
1391,2776789,3.0
1398,2776789,4.0
1613,2776789,5.0
1737,2776789,4.0
1806,2776789,4.0
1982,2776789,2.0
2017,2776789,3.0
1147,2983562,3.0
1588,2983562,3.0
1150,2234971,3.0
1162,2234971,2.0
1305,2234971,3.0
1354,2234971,4.0
1150,1307582,5.0
1613,1307582,5.0
1715,1307582,5.0
1150,2476034,4.0
1207,2476034,4.0
1416,2476034,3.0
1746,2476034,5.0
1829,2476034,3.0
1982,2476034,2.0
2017,2476034,4.0
1150,765811,4.0
1150,792938,5.0
1150,701738,4.0
1150,2247142,3.0
1308,2247142,4.0
1982,2247142,3.0
1150,2782082,2.0
1219,2782082,4.0
1224,2782082,4.0
1316,2782082,4.0
1572,2782082,4.0
1672,2782082,4.0
1890,2782082,3.0
1150,2967752,4.0
1257,2967752,2.0
1273,2967752,4.0
1292,2967752,2.0
1342,2967752,4.0
1591,2967752,5.0
