movieId,imdbId,tmdbId
3558,51852,80677.0
3563,132910,9456.0
3565,198021,10564.0
3573,112634,65460.0
3574,115834,55667.0
3575,156460,31978.0
3576,93185,12476.0
3580,153464,47724.0
3581,188674,11129.0
3582,210130,94214.0
3586,80913,42159.0
3587,80923,16395.0
3589,60749,5608.0
3591,85970,13105.0
3592,84315,22501.0
3593,185183,5491.0
3594,210616,10560.0
3595,165831,19489.0
3596,156323,19419.0
3597,174336,23531.0
3598,171359,10688.0
3600,54692,18228.0
3602,53848,18642.0
3603,64363,205054.0
3604,56048,39391.0
3632,39631,30588.0
3635,76752,691.0
3638,79574,698.0
3681,59578,938.0
3682,70355,10648.0
3683,86979,11368.0
3687,95525,22500.0
3692,90849,26554.0
3699,88172,9663.0
3766,87727,15379.0
3767,89604,12764.0
3784,219854,4244.0
3786,179116,20770.0
3877,88206,9651.0
3902,210717,170767.0
3933,52969,43109.0
3936,36261,15855.0
3937,88024,9507.0
3938,84695,27475.0
3941,91990,40760.0
3966,37638,20367.0
3980,203019,11978.0
3981,199753,8870.0
3989,230591,34045.0
4011,208092,107.0
4012,95927,40820.0
4025,212346,1493.0
4032,218182,29122.0
4104,92974,18935.0
4105,83907,764.0
4107,93006,26964.0
4108,93029,71881.0
4111,93073,28368.0
4112,93092,58084.0
4133,93507,11649.0
4140,93648,22915.0
4141,192111,24940.0
4147,250478,12806.0
4148,212985,9740.0
4154,265632,19405.0
4169,212380,17203.0
4170,138493,168485.0
4174,99073,2302.0
4175,116447,32686.0
4176,107474,13889.0
4182,90213,28410.0
4192,46899,43332.0
4193,113026,62127.0
4196,59465,29067.0
4199,99385,17466.0
4201,77504,35976.0
4204,85868,33676.0
4226,209144,77.0
4232,227538,10054.0
4233,246989,10646.0
4234,236784,2575.0
4244,260332,44069.0
4247,245686,10956.0
4248,236348,19366.0
4252,255094,13898.0
4255,240515,13166.0
4256,240402,32590.0
4257,249538,109472.0
4258,251191,153141.0
4281,62776,46498.0
4283,69191,11035.0
4288,152015,35717.0
4289,80539,11936.0
4296,66011,9062.0
4327,54047,966.0
4338,41996,15497.0
4347,234288,29937.0
4348,194530,49922.0
4349,65528,10364.0
4351,102685,1089.0
4365,244709,52616.0
4368,240462,10808.0
4369,232500,9799.0
4375,228242,21488.0
4379,179473,24470.0
4380,203632,9301.0
4412,69372,28650.0
4413,59878,42780.0
4415,82163,20075.0
4421,118734,25690.0
4437,76786,11906.0
4441,77594,13333.0
4442,89461,13938.0
4457,238015,103489.0
4459,130445,13795.0
4460,159423,103488.0
4461,182299,73482.0
4462,94593,38965.0
4464,94606,31052.0
4474,94715,15592.0
4475,94716,15267.0
4476,94739,12710.0
4477,94744,30502.0
4478,94746,19382.0
4479,94747,24679.0
4488,94894,10126.0
4494,101627,12702.0
4512,95326,30690.0
4513,95333,75889.0
4515,95360,26723.0
4517,95484,49365.0
4518,95488,11347.0
4520,95519,13704.0
4523,95638,13482.0
4529,95801,3543.0
4538,96029,70842.0
4539,96030,38909.0
4543,96098,9717.0
4546,96163,8740.0
4547,96180,25497.0
4551,96241,91445.0
4553,96256,8337.0
4556,96294,41974.0
4564,96794,11352.0
4566,92548,25678.0
4578,97044,3064.0
4579,97109,86093.0
4584,97236,15142.0
4587,97257,2210.0
4592,97314,55699.0
4597,97438,1380.0
4599,97457,11465.0
4612,97635,4486.0
4613,97637,10345.0
4614,97659,10222.0
4628,97965,9686.0
4629,97967,27418.0
4638,163025,331.0
4639,265029,11467.0
4641,162346,1548.0
4643,133152,869.0
4644,237539,552.0
4657,98230,24254.0
4658,98253,19236.0
4688,101465,41784.0
4701,266915,5175.0
4703,94868,41951.0
4704,56059,11385.0
4706,80489,11684.0
4722,250202,21055.0
4723,250323,24936.0
4771,180734,20857.0
4772,229340,22617.0
4780,255321,48834.0
4787,102316,11521.0
4806,59527,25905.0
4808,108473,1644.0
4809,86312,12502.0
4816,196229,9398.0
4820,281376,292947.0
4822,273799,34549.0
4823,240890,9778.0
4824,265212,34453.0
4825,240419,58429.0
4832,80500,32027.0
4836,80556,42158.0
4858,84043,21741.0
4868,263101,3173.0
4879,253126,10034.0
4882,236000,78657.0
4883,234988,67385.0
4886,198781,585.0
4887,267804,10796.0
4889,252503,11088.0
4909,82558,12472.0
4910,73233,42258.0
4911,76221,11834.0
4912,62994,16085.0
4913,53717,27405.0
4916,74899,11422.0
4917,76342,31037.0
4918,52415,40739.0
4922,42539,38766.0
4923,35957,43510.0
4925,77321,14584.0
4926,209037,58886.0
4927,76299,72277.0
4928,75824,5781.0
4929,84809,23805.0
4931,80646,39867.0
4932,80661,11033.0
4933,80671,69716.0
4934,80707,37835.0
4938,80728,27145.0
4939,80736,8738.0
4942,52564,6974.0
4944,75989,42218.0
4949,89348,15983.0
4951,100054,10847.0
4952,89622,33525.0
4953,76535,27591.0
4954,54135,299.0
4958,159273,8007.0
4959,242252,19076.0
4960,160403,81442.0
4961,282856,50562.0
4964,233841,43774.0
4965,270259,31064.0
4967,283509,8342.0
4968,261066,55479.0
4970,20697,228.0
4975,259711,1903.0
4978,259393,9523.0
4982,52320,43143.0
4983,89283,35201.0
4984,60714,42724.0
4985,88103,24264.0
4986,84684,27150.0
4988,94318,19209.0
4989,278488,8386.0
4990,268397,12589.0
4992,35423,11232.0
4993,120737,120.0
4995,268978,453.0
4997,217331,12724.0
5001,36323,18783.0
5002,68612,12593.0
5038,83951,27273.0
5048,281373,11888.0
5051,243862,112.0
5052,268696,125717.0
5056,71691,11710.0
5060,66026,651.0
5061,87751,31955.0
5062,60955,20620.0
5064,245844,11362.0
5065,265349,2637.0
5066,281358,10229.0
5067,294289,50819.0
5072,293416,9606.0
5086,101891,29475.0
5121,75276,11698.0
5122,67803,41357.0
5123,70819,42458.0
5125,81698,14475.0
5126,50294,43715.0
5137,143861,18984.0
5143,48310,108266.0
5145,59415,39387.0
5146,216651,15999.0
5147,50986,614.0
5157,94860,40364.0
5172,290212,15186.0
5174,99566,31651.0
5175,99768,47869.0
5176,160498,
5177,35015,965.0
5178,109855,33135.0
5179,80798,10889.0
5183,80850,65262.0
5185,80863,44004.0
5187,80889,32030.0
5201,81112,8690.0
5203,81178,39578.0
5205,81184,30924.0
5227,55774,24248.0
5228,32520,14605.0
5236,97106,28213.0
5237,83169,10627.0
5241,81480,28124.0
5247,76729,11006.0
5248,86325,15120.0
5255,279781,6020.0
5256,286162,39541.0
5257,123114,125764.0
5279,102103,17990.0
5289,39204,17487.0
5302,72737,31671.0
5332,88758,73462.0
5333,47892,26030.0
5334,99204,10164.0
5353,68326,55106.0
5375,38589,28907.0
5393,51496,39435.0
5413,79788,7216.0
5434,40823,21635.0
5458,308506,21972.0
5460,289408,59387.0
5470,44744,20324.0
5471,89798,49370.0
5481,295178,818.0
5483,303353,29047.0
5491,49170,43199.0
5494,40866,43445.0
5503,265930,12308.0
5506,309377,9573.0
5516,274117,6173.0
5521,93780,10081.0
5546,94597,24038.0
5548,90966,9941.0
5549,53825,18639.0
5550,49452,39833.0
5551,37219,32858.0
5559,270480,26165.0
5595,76704,26680.0
5620,256415,11529.0
5638,58379,1682.0
5646,98575,37606.0
5648,129908,39128.0
5651,58230,19953.0
5652,103977,53049.0
5653,60315,10772.0
5654,93113,77079.0
5677,267248,15992.0
5678,227984,1613.0
5680,298744,14112.0
5683,293832,49872.0
5686,318034,16646.0
5689,101453,12647.0
5693,76666,11009.0
5698,81635,76411.0
5707,81974,19429.0
5708,82001,140413.0
5709,82005,21294.0
5717,82700,8691.0
5718,82138,53922.0
5719,82159,66592.0
5721,82175,25773.0
5722,82183,19123.0
5723,82200,26560.0
5725,82222,225.0
5726,82242,24274.0
5731,82334,24740.0
5741,82370,12579.0
5742,82382,85058.0
5744,82404,70971.0
5747,82432,11646.0
5748,82436,5062.0
5753,82490,22435.0
5757,175739,38255.0
5759,82639,27016.0
5761,82648,38665.0
5764,82677,21874.0
5765,82679,41394.0
5767,82755,31407.0
5769,82764,63443.0
5780,82926,14269.0
5800,58212,26685.0
5820,314725,30192.0
5822,106215,25466.0
5825,36112,25037.0
5833,280609,11880.0
5845,82958,45226.0
5851,83006,47888.0
5852,83033,20472.0
5854,83064,14664.0
5856,83089,49934.0
5857,83099,84735.0
5876,258068,8198.0
5894,177898,125337.0
5896,213121,35612.0
5898,84749,13945.0
5902,268126,2757.0
5915,83284,17360.0
5916,83326,31695.0
5917,83365,76397.0
5919,83557,38849.0
5920,83580,71524.0
5921,83591,43279.0
5922,80393,29743.0
5923,83598,41760.0
5924,83619,31665.0
5925,83629,40219.0
5927,83642,16363.0
5928,83678,22023.0
5937,83789,4202.0
5951,300214,18602.0
5955,168786,13435.0
5956,217505,3131.0
5966,49414,53712.0
5968,100143,14931.0
5971,96283,8392.0
5994,309912,29339.0
5996,305973,28028.0
6003,290538,4912.0
6007,245341,44233.0
6016,317248,598.0
6020,26056,43886.0
6022,103671,13199.0
6023,57869,8073.0
6028,61610,47263.0
6037,84737,19415.0
6038,100822,41927.0
6058,309593,9358.0
6068,39737,26761.0
6069,50985,35185.0
6071,54417,39948.0
6072,64323,8286.0
6073,55597,43028.0
6075,83888,24129.0
6078,83943,10724.0
6081,83996,11915.0
6103,84351,124963.0
6106,84359,79257.0
6107,84422,42130.0
6110,84464,84784.0
6114,84488,37997.0
6116,84504,25872.0
6145,84854,30789.0
6163,291579,12112.0
6166,106701,12139.0
6171,68441,3426.0
6182,57581,22233.0
6217,256359,24186.0
6264,298814,9341.0
6277,80139,42178.0
6278,314062,203252.0
6279,281820,6016.0
6280,266465,8409.0
6282,277622,284096.0
6283,275277,11299.0
6309,107523,32083.0
6341,308878,22958.0
6346,90585,42017.0
6373,315327,310.0
6382,332639,18385.0
6393,126735,78281.0
6396,56983,28503.0
6414,57093,32328.0
6415,93267,47715.0
6435,43887,40683.0
6436,108330,8092.0
6439,48966,32087.0
6440,101410,290.0
6463,150338,53380.0
6466,102456,41791.0
6470,65547,38765.0
6471,89009,29627.0
6472,97261,98984.0
6473,91164,36372.0
6476,102900,2071.0
6477,36377,43516.0
6478,68853,33638.0
6479,100670,57476.0
6488,293116,18300.0
6499,12532,42511.0
6519,76059,24109.0
6520,45966,19957.0
6521,79510,42176.0
6522,58324,39231.0
6523,104926,18722.0
6524,54198,43039.0
6529,58621,48451.0
6535,333780,10327.0
6538,324133,302.0
6552,301199,3472.0
6557,113533,68927.0
6575,74564,21882.0
6589,369295,287811.0
6609,58715,24192.0
6610,64437,10237.0
6615,329101,6466.0
6620,305206,2771.0
6623,285879,54390.0
6636,90103,8992.0
6637,92085,35371.0
6639,62467,11206.0
6641,216625,30970.0
6643,46438,18148.0
6644,91830,54898.0
6646,62430,3055.0
6687,270980,2830.0
6715,103957,61054.0
6723,108592,10619.0
6793,103786,11806.0
6795,90735,36349.0
6844,110722,33633.0
6877,339071,21059.0
6878,287364,49475.0
6883,325055,28200.0
6884,312549,10629.0
6917,95916,62327.0
6933,271809,28446.0
6935,363510,33222.0
6945,373175,50314.0
6947,311113,8619.0
6948,343121,21525.0
6949,321442,14892.0
6950,338188,12146.0
6951,312528,10588.0
6957,307987,10147.0
6961,104237,11012.0
6963,293088,30068.0
6964,88987,40913.0
6970,50307,24203.0
6972,118125,44479.0
6973,104265,4823.0
6974,99615,10168.0
6976,69341,38939.0
6977,102526,10952.0
6978,102943,14022.0
6980,56255,41521.0
6984,27075,17831.0
7006,104627,5765.0
7007,102266,9319.0
7008,70849,1643.0
7010,101316,10995.0
7011,91495,8047.0
7012,100201,2612.0
7015,102598,2611.0
7088,53146,40423.0
7090,299977,79.0
7091,23027,13912.0
7092,26071,70881.0
7093,71524,987.0
7095,76327,37749.0
7096,307385,30140.0
7131,53320,18904.0
7182,60636,52867.0
7183,66449,42599.0
7191,103827,34151.0
7211,43915,23152.0
7214,50599,52367.0
7220,87718,42094.0
7227,61122,38606.0
7233,91513,73515.0
7234,47528,405.0
7249,67589,42514.0
7267,108560,25925.0
7269,101998,74395.0
7270,111218,19361.0
7278,166158,33557.0
7288,13140,35227.0
7290,39825,23001.0
7295,233230,44674.0
7298,304391,54045.0
7299,329388,337.0
7300,67927,11951.0
7301,42619,43376.0
7303,52738,2576.0
7304,74121,22561.0
7305,90738,19345.0
7326,258816,25935.0
7340,89393,24548.0
7341,60232,31602.0
7342,95454,57744.0
7345,358349,17047.0
7348,360009,11169.0
7350,371683,266687.0
7351,303348,66660.0
7353,109447,2778.0
7364,332658,16941.0
7392,62708,41857.0
7442,289635,237.0
7443,308488,126117.0
7445,328107,9509.0
7446,398872,19016.0
7450,323033,11141.0
7451,377092,10625.0
7452,277895,54807.0
7453,363282,11025.0
7454,338526,7131.0
7457,349169,16428.0
7459,293007,8440.0
7461,329111,38018.0
7483,114651,57811.0
7484,65780,132.0
7485,53134,28276.0
7837,94596,465.0
7839,33852,20644.0
7840,31398,24965.0
7872,97424,86959.0
7916,52847,43096.0
7942,46345,47735.0
7944,58404,14703.0
7979,64689,42632.0
7980,75784,5902.0
7984,91083,14510.0
7985,129634,101363.0
7988,120199,10690.0
7992,71338,27658.0
8007,105191,22627.0
8008,46807,18283.0
8009,51911,33731.0
8010,105159,13823.0
8011,343168,14108.0
8012,199683,4291.0
8014,374546,113.0
8043,107247,38749.0
8055,122143,34288.0
8068,55910,43001.0
8069,77360,42201.0
8092,99612,3072.0
8093,192657,10355.0
8094,47849,14554.0
8095,157913,87677.0
8129,181810,51182.0
8130,189553,45042.0
8141,56504,43011.0
8194,48973,40478.0
8195,53619,5165.0
8197,52893,5544.0
8198,54371,19128.0
8199,46478,14696.0
8202,44487,56167.0
8208,38873,56135.0
8224,188404,21375.0
8270,100112,11796.0
8272,65593,31675.0
8273,104545,4507.0
8275,17765,34847.0
8291,61075,4879.0
8292,43614,24774.0
8293,105706,41779.0
8327,330229,870.0
8337,46816,10178.0
8338,39192,16391.0
8341,40662,10949.0
8359,83090,258236.0
8363,367085,12657.0
8367,324197,24190.0
8368,304141,673.0
8372,356634,8920.0
8373,327162,9890.0
8374,363235,26886.0
8382,93175,35151.0
8388,64893,59427.0
8391,77235,18387.0
8393,87337,34748.0
8398,63642,52959.0
8410,47542,18398.0
8421,168080,57544.0
8427,78766,47819.0
8446,41841,18712.0
8447,47577,831.0
8452,77942,110598.0
8456,65889,26451.0
8457,98528,111605.0
8460,38116,27686.0
8461,36777,123665.0
8463,40495,62000.0
8464,390521,9372.0
8469,37135,52362.0
8487,54188,19414.0
8488,70689,60595.0
8491,42041,15794.0
8494,59037,886.0
8512,75222,10970.0
8536,331525,205481.0
8545,220343,80218.0
8583,37604,54028.0
8584,37865,17645.0
8587,230512,61487.0
8588,250468,14365.0
8592,57681,42988.0
8617,53622,23724.0
8618,47136,26596.0
8619,111205,44925.0
8643,356470,11247.0
8645,390221,436.0
8649,77629,31948.0
8656,95468,10754.0
8665,372183,2502.0
8669,75268,5228.0
8675,50356,15876.0
8676,113074,26300.0
8677,32475,68064.0
8681,71737,55848.0
8688,63592,39209.0
8691,351770,78208.0
8696,69822,40374.0
8698,99292,41925.0
8699,219636,259389.0
8737,115976,99859.0
8738,55572,31522.0
8741,107999,69035.0
8744,42447,55441.0
8745,54483,45608.0
8747,118025,9680.0
8748,57171,42801.0
8764,118030,147169.0
8766,38360,20298.0
8769,79152,4201.0
8770,82346,39868.0
8780,64045,69526.0
8810,370263,395.0
8814,364751,10762.0
8818,57191,8745.0
8831,324127,8080.0
8834,380277,18475.0
8835,338325,15644.0
8836,324554,11208.0
8838,71115,16153.0
8839,113762,13559.0
8840,63803,42694.0
8842,105108,66566.0
8843,110518,124029.0
8844,78763,42164.0
8845,86961,124.0
8847,99691,41762.0
8848,46521,12548.0
8849,92133,33345.0
8850,57063,19893.0
8851,73722,42264.0
8852,59399,11387.0
8854,93624,24924.0
8856,79822,75759.0
8859,270846,31117.0
8860,337921,9759.0
8866,360201,11823.0
8867,348529,2003.0
8869,361620,13969.0
8870,356618,10145.0
8871,357054,26486.0
8872,365125,13702.0
8873,318462,1653.0
8874,365748,747.0
8875,44509,84214.0
8879,71877,4176.0
8880,89560,11177.0
8881,29852,43839.0
8884,89543,10905.0
8895,317052,43657.0
8897,67881,47446.0
8908,349710,11128.0
8909,363475,22842.0
8913,384810,15503.0
8914,390384,14337.0
8915,368658,26108.0
8916,358135,4380.0
8920,46874,2438.0
8922,92972,29445.0
8923,80009,11121.0
8926,78975,23739.0
8929,66834,28356.0
8931,342143,55047.0
8932,71675,28153.0
8940,382561,167177.0
8942,362174,184530.0
8944,329030,2319.0
8952,365183,48678.0
8954,396705,126148.0
8960,430745,66641.0
8961,317705,9806.0
8963,273689,12777.0
8965,338348,5255.0
8966,362269,11184.0
8967,387575,11249.0
8968,367479,10589.0
8970,308644,866.0
8973,275491,140.0
8974,345950,11836.0
8975,299863,43743.0
8976,38048,17818.0
8978,388419,13673.0
8981,376541,2288.0
8984,349903,163.0
8985,359013,36648.0
8986,53644,15788.0
8987,403910,33377.0
8988,53716,18973.0
8989,51516,41253.0
8991,58018,35188.0
8992,54853,35189.0
8996,339727,43670.0
8997,45192,58182.0
8998,72272,33740.0
8999,75323,74719.0
9003,47947,25952.0
9005,106912,15613.0
9007,36940,30719.0
9008,32635,28421.0
9009,275468,47657.0
9011,40705,32558.0
9012,45109,50085.0
9013,88074,50034.0
9016,125510,30996.0
9017,339827,44375.0
25735,5078,70368.0
25736,11130,3016.0
25738,11387,71065.0
25741,12364,58129.0
25745,13367,171432.0
25748,14972,27511.0
25749,15119,96713.0
25750,15324,992.0
25751,15624,3060.0
25752,15841,42359.0
25753,15881,1405.0
25757,18037,939.0
25763,18737,905.0
25767,19130,27517.0
25768,19344,42538.0
25769,19421,25768.0
25770,19644,120833.0
25771,20530,626.0
25773,21079,27899.0
25774,21577,5729.0
25778,22208,51394.0
25783,22827,3574.0
25786,23293,31592.0
25787,23374,43132.0
25789,23458,875.0
25793,23649,779.0
25795,23948,39130.0
25796,24055,28046.0
25801,24548,43595.0
25803,24727,43148.0
25807,24894,24106.0
25831,28356,54569.0
25832,28505,38721.0
25833,28683,43874.0
25834,28691,16515.0
25842,29682,23101.0
25852,31359,55207.0
25872,33766,33112.0
25874,33945,28789.0
25884,35100,97648.0
25890,35959,43306.0
25893,36152,41355.0
25894,36174,47352.0
25898,36506,41391.0
25900,36733,28436.0
25903,37055,35006.0
25913,37820,30348.0
25914,37824,9797.0
25915,38107,45219.0
25918,38190,30177.0
25919,38338,41020.0
25921,38455,44041.0
25922,38461,25502.0
25926,38913,43469.0
25927,38991,20246.0
25934,40064,29244.0
25935,40141,83838.0
25941,40536,946.0
25943,40636,20482.0
25944,40694,35032.0
25952,41587,45578.0
25970,44480,43961.0
25975,45112,43364.0
25977,45469,3023.0
25993,47203,13457.0
25994,47443,23620.0
25998,47580,41503.0
26009,49012,33319.0
26010,49055,28100.0
26016,50168,44134.0
26018,50246,22334.0
26028,51454,44559.0
26035,51887,43119.0
26038,52278,43137.0
26042,52303,69977.0
26044,52543,43051.0
26056,53462,43111.0
26108,57543,61892.0
26116,58213,10299.0
26119,58390,26031.0
26123,58529,17696.0
26124,58530,7348.0
26125,58606,28504.0
26127,58724,151138.0
26131,58946,17295.0
26133,59026,13187.0
26140,59311,59802.0
26141,59410,16303.0
26142,59418,29715.0
26146,59653,60555.0
26153,60472,20379.0
26155,60588,29710.0
26156,60635,104237.0
26158,60802,789.0
26162,61550,2097.0
26167,61814,66043.0
26170,61955,4191.0
26171,62136,10227.0
26172,62138,26039.0
26174,62262,42701.0
26175,62301,42702.0
26176,62374,41212.0
26177,62380,26204.0
26178,62407,5767.0
26180,62425,42713.0
26181,62472,27277.0
26185,62909,29778.0
26189,63115,42623.0
26195,63665,50789.0
26198,63829,27983.0
26199,64002,5638.0
26203,64177,14801.0
26204,64208,49397.0
26205,64382,42607.0
26223,65755,70327.0
26225,65772,2860.0
26230,66181,38222.0
26232,66289,36404.0
26235,66530,42528.0
26242,67023,839.0
26243,67072,25109.0
26245,67144,36194.0
26246,67277,16328.0
26251,67439,74689.0
26254,67658,84285.0
26255,67713,34479.0
26258,67866,13041.0
26263,68291,122677.0
26264,68317,121923.0
26266,68505,33020.0
26267,68637,89417.0
26268,68655,12089.0
26269,68815,41471.0
26270,68816,17810.0
26271,68828,23148.0
26282,69747,760.0
26283,69865,27331.0
26290,70046,29142.0
26291,70115,56764.0
26299,70531,59189.0
26301,70640,38714.0
26306,70791,28498.0
26316,71431,25627.0
26320,71508,3043.0
26323,71583,27977.0
26325,71604,42449.0
26326,71615,8327.0
26333,72267,32940.0
26334,72274,31656.0
26336,72608,29859.0
26337,72610,28994.0
26340,72901,9385.0
26342,72973,1835.0
26350,73580,9652.0
26354,73714,47313.0
26357,73820,38783.0
26360,74152,1660.0
26366,74605,33324.0
26367,74633,29856.0
26369,74883,46978.0
26370,74896,26842.0
26371,74906,42252.0
26378,75462,43751.0
26379,75520,2413.0
26380,75617,14336.0
26386,76141,12535.0
26387,76155,1421.0
26388,76161,62847.0
26389,76336,77360.0
26391,76451,12637.0
26393,76740,38985.0
26397,77272,72412.0
26398,77294,11935.0
26422,79261,10654.0
26425,79336,19827.0
26430,79495,30636.0
26431,79672,33665.0
26444,81874,64353.0
26450,82968,86295.0
26452,83387,82205.0
26465,85387,27679.0
26467,85404,7012.0
26475,85838,78177.0
26479,86112,15716.0
26483,86203,21356.0
26484,86213,42115.0
26486,86242,42116.0
26491,86450,22998.0
26502,87056,13189.0
26504,87065,48677.0
26505,87072,30278.0
26509,87197,19596.0
26510,87225,1884.0
26513,87451,10179.0
26514,87482,47874.0
26515,87596,113784.0
26520,87821,27102.0
26530,88771,29903.0
26538,88960,41243.0
26539,89006,12615.0
26540,89013,14029.0
26547,89374,9056.0
26550,89603,27064.0
26554,89869,10176.0
26555,90056,9080.0
26558,90094,18502.0
26560,90215,41205.0
26561,90270,30069.0
26564,90557,14670.0
26567,90856,26555.0
26571,91060,10570.0
26574,91113,42021.0
26578,91670,24657.0
26580,91724,53157.0
26581,91943,41480.0
26587,92337,
26593,93171,22572.0
26596,93342,49964.0
26599,93412,4043.0
26600,93483,27342.0
26602,93668,2172.0
26603,93777,8852.0
26606,93978,30421.0
26612,94357,18305.0
26617,94897,40844.0
26622,95050,49314.0
26630,95655,13192.0
26631,95715,18917.0
26643,96218,41967.0
26644,96288,47795.0
26655,97099,114524.0
26663,97904,38695.0
26670,98204,41939.0
26676,99018,25943.0
26677,99143,71373.0
26680,99329,9768.0
26682,99460,60778.0
26685,99634,110838.0
26686,99654,10485.0
26688,99739,9569.0
26689,99747,22189.0
26690,99816,71805.0
26694,99902,41821.0
26699,100234,30017.0
26700,100280,11131.0
26701,100339,14571.0
26702,100469,21168.0
26703,100491,59058.0
26710,100911,31923.0
26712,101254,20562.0
26714,101268,48448.0
26718,101440,41783.0
26719,101531,28553.0
26723,101704,36337.0
26728,101984,22423.0
26730,102032,22792.0
26736,102293,17467.0
26738,102313,47252.0
26743,102587,15080.0
26744,102590,39233.0
26750,102744,9588.0
26755,102984,21338.0
26758,103110,41804.0
26761,103516,215993.0
26762,103634,97044.0
26763,103768,29904.0
26765,103950,11198.0
26766,103969,41678.0
26769,104030,186809.0
26774,104511,27381.0
26776,104652,11621.0
26791,105391,31962.0
26796,105682,48150.0
26797,105764,41778.0
26801,105859,40213.0
26803,105916,34683.0
26809,106335,5051.0
26811,106342,18817.0
26813,106504,83599.0
26814,106639,16437.0
26825,107277,48706.0
26826,107376,47105.0
26827,107384,30366.0
26831,107685,41661.0
26838,108170,12664.0
26842,108281,11143.0
26843,108334,5187.0
26849,108941,13519.0
26850,109020,32764.0
26851,109412,26877.0
26860,109816,41578.0
26861,109838,17796.0
26865,110200,17809.0
26880,111275,54804.0
26889,112527,57221.0
26911,114437,18665.0
26914,114728,21846.0
26925,115819,13063.0
26928,115940,37563.0
26939,116752,8214.0
26940,116835,30330.0
26941,116860,29927.0
26946,117194,100167.0
26948,117496,11210.0
26949,117540,148478.0
26954,117909,2460.0
26958,118308,12254.0
26962,118603,55902.0
26964,118720,74097.0
26973,119227,9092.0
26974,119237,18415.0
26976,119278,116008.0
26978,119467,37517.0
26985,119794,8765.0
26990,119893,26644.0
27003,120604,5470.0
27004,120695,10213.0
27009,120868,1283.0
27016,123034,44625.0
27018,123092,36282.0
27022,124901,9812.0
27033,127392,22140.0
27036,130414,7096.0
27040,131566,21039.0
27064,143127,15805.0
27070,145394,41227.0
27074,145600,27260.0
27094,156587,45935.0
27105,158131,23356.0
27112,159485,38821.0
27114,159784,10429.0
27134,164961,9597.0
27152,168123,62825.0
27171,175536,39927.0
27172,175790,24272.0
27176,177262,29587.0
27205,189630,40476.0
27212,191996,18394.0
27215,193741,35735.0
27217,195909,19362.0
27223,197569,65296.0
27236,201517,72490.0
27255,209463,43423.0
27261,211387,12480.0
27263,212132,13439.0
27271,213682,97206.0
27273,213905,101338.0
27274,214605,23985.0
27277,216417,16874.0
27292,221069,32166.0
27306,230025,53048.0
27307,230575,22616.0
27310,232632,28943.0
27313,234041,82550.0
27317,235198,11075.0
27320,235618,16171.0
27322,236576,49671.0
27327,239641,10706.0
27328,239655,36246.0
27332,240793,26245.0
27338,242527,467.0
27344,243558,19738.0
27350,244353,15024.0
27357,246692,10751.0
27359,246875,38294.0
27360,247645,18836.0
27362,248126,10757.0
27370,250491,18088.0
27376,251447,3577.0
27391,257850,19448.0
27396,260924,47115.0
27397,260991,2440.0
27408,265651,10955.0
27420,270688,81540.0
27432,273108,41714.0
27441,275230,919.0
27444,275764,57558.0
27447,276515,55852.0
27449,276820,211.0
27450,276830,10046.0
27451,276935,27245.0
27455,279112,36243.0
27456,280105,45538.0
27458,280605,22242.0
27459,280949,50467.0
27461,280969,16077.0
27472,283469,29832.0
27475,284214,44793.0
27480,285005,13899.0
27496,287425,33625.0
27506,289229,35848.0
27509,289889,4592.0
27511,290160,71099.0
27526,294939,100973.0
27544,299213,30839.0
27548,300902,4612.0
27549,301167,36222.0
27550,301235,33068.0
27563,304262,16184.0
27573,306097,36353.0
27576,306432,97754.0
27584,308152,11427.0
27595,311361,16209.0
27618,318081,10077.0
27620,318725,31076.0
27631,321781,23986.0
27636,322545,4326.0
27642,323531,30806.0
27644,323807,38970.0
27646,324013,32526.0
27658,328077,16973.0
27671,330911,46814.0
27674,331811,9282.0
27679,332831,61485.0
27683,334541,10891.0
27706,339291,11774.0
27711,341495,10855.0
27716,342492,4972.0
27717,342520,54764.0
27719,342689,20162.0
27721,344510,2841.0
27724,346293,2518.0
27726,347037,189332.0
27735,349889,23520.0
27738,351167,15990.0
27740,351299,11492.0
27743,352332,22618.0
27759,359564,100594.0
27764,362387,24092.0
27768,363532,21200.0
27769,363579,40876.0
27771,364093,95536.0
27777,365262,85873.0
27786,366527,12802.0
27793,367093,10304.0
27805,370904,45693.0
27815,372824,5528.0
27816,373283,10105.0
27824,374184,32233.0
27827,374339,14310.0
27834,376968,11190.0
27841,377992,30973.0
27847,379296,57337.0
27850,379593,3396.0
27857,382330,464.0
27858,382821,40974.0
27864,384533,20912.0
27866,385017,1126.0
27873,387412,11401.0
27881,388973,33102.0
27883,389908,88138.0
27884,390632,28105.0
27899,399877,8357.0
27909,409072,10103.0
27919,427228,21754.0
30698,376568,47614.0
30707,405159,70.0
30712,44954,31713.0
30723,100873,55309.0
30793,367594,118.0
30810,362270,421.0
30846,364961,842.0
30856,103935,57564.0
30861,37576,15401.0
30863,33723,14604.0
30867,416220,26275.0
30890,345032,42420.0
30892,390123,1853.0
30949,76104,41384.0
30977,107824,40881.0
30994,81063,47876.0
30996,25410,43150.0
31000,92035,66600.0
31004,295004,64334.0
31011,107233,75976.0
31040,95036,220690.0
31042,20960,22301.0
31047,84173,79008.0
31083,104804,39472.0
